kota,jamCuaca,kodeCuaca,humidity,tempC,tempF,iqa,wind_dir_deg,wind_spd_km_h,pressure_mbar
Sidoarjo,2023-11-27 00:00:00,0,75,28.0,82.0,90,127,9.3,1009
Sidoarjo,2023-11-27 06:00:00,1,60,34.0,93.0,91,127,3.7,1008
Sidoarjo,2023-11-27 12:00:00,1,80,28.0,82.0,85,53,9.3,1007
Sidoarjo,2023-11-27 18:00:00,1,85,25.0,77.0,85,53,13.0,1006
Sigi Biromaru,2023-11-27 00:00:00,3,95,24.0,75.0,23,286,3.6,1011
Sigi Biromaru,2023-11-27 06:00:00,3,85,34.0,93.0,31,286,2.3,1011
Sigi Biromaru,2023-11-27 12:00:00,3,95,22.0,72.0,23,304,0.4,1011
Sigi Biromaru,2023-11-27 18:00:00,1,95,21.0,70.0,23,304,3.2,1009
Sijunjung,2023-11-27 00:00:00,45,100,22.0,72.0,43,313,3.2,1012
Sijunjung,2023-11-27 06:00:00,3,75,28.0,82.0,35,313,2.1,1010
Sijunjung,2023-11-27 12:00:00,3,100,23.0,73.0,33,323,1.4,1009
Sijunjung,2023-11-27 18:00:00,45,100,22.0,72.0,33,323,3.5,1008
Singkawang,2023-11-27 00:00:00,3,95,25.0,77.0,29,300,8.0,1010
Singkawang,2023-11-27 06:00:00,95,65,31.0,88.0,23,300,1.8,1009
Singkawang,2023-11-27 12:00:00,3,90,25.0,77.0,25,245,11.2,1009
Singkawang,2023-11-27 18:00:00,3,100,23.0,73.0,25,245,12.2,1008
Sinjai,2023-11-27 00:00:00,3,80,27.0,81.0,54,105,6.4,1009
Sinjai,2023-11-27 06:00:00,60,70,32.0,90.0,54,105,3.7,1009
Sinjai,2023-11-27 12:00:00,3,80,28.0,82.0,52,96,7.3,1009
Sinjai,2023-11-27 18:00:00,3,90,24.0,75.0,52,96,8.7,1007
Sintang,2023-11-27 00:00:00,3,95,25.0,77.0,2,298,1.3,1010
Sintang,2023-11-27 06:00:00,1,60,33.0,91.0,18,298,1.2,1009
Sintang,2023-11-27 12:00:00,60,95,25.0,77.0,15,112,1.2,1010
Sintang,2023-11-27 18:00:00,3,100,24.0,75.0,14,112,1.4,1008
Situbondo,2023-11-27 00:00:00,1,75,28.0,82.0,52,205,13.1,1009
Situbondo,2023-11-27 06:00:00,60,60,34.0,93.0,56,205,10.5,1009
Situbondo,2023-11-27 12:00:00,1,80,28.0,82.0,62,6,3.4,1008
Situbondo,2023-11-27 18:00:00,1,85,24.0,75.0,62,6,5.3,1008
Sleman,2023-11-27 00:00:00,1,85,28.0,82.0,90,203,4.6,1011
Sleman,2023-11-27 06:00:00,3,70,32.0,90.0,68,203,4.2,1010
Sleman,2023-11-27 12:00:00,3,85,27.0,81.0,73,193,6.7,1010
Sleman,2023-11-27 18:00:00,3,95,26.0,79.0,61,193,9.7,1009
Solok,2023-11-27 00:00:00,3,95,21.0,70.0,43,307,3.6,1013
Solok,2023-11-27 06:00:00,3,65,27.0,81.0,31,307,3.3,1011
Solok,2023-11-27 12:00:00,1,95,22.0,72.0,32,258,4.6,1011
Solok,2023-11-27 18:00:00,1,90,22.0,72.0,32,258,6.6,1009
Sorong,2023-11-27 00:00:00,3,80,28.0,82.0,19,9,10.2,1008
Sorong,2023-11-27 06:00:00,3,65,32.0,90.0,28,9,6.7,1009
Sorong,2023-11-27 12:00:00,3,90,25.0,77.0,66,139,5.4,1009
Sorong,2023-11-27 18:00:00,60,95,24.0,75.0,19,139,5.1,1007
Sragen,2023-11-27 00:00:00,1,75,28.0,82.0,88,214,13.2,1010
Sragen,2023-11-27 06:00:00,1,60,33.0,91.0,81,214,10.8,1009
Sragen,2023-11-27 12:00:00,60,80,28.0,82.0,71,4,10.3,1009
Sragen,2023-11-27 18:00:00,3,85,26.0,79.0,71,4,12.1,1008
Subang,2023-11-27 00:00:00,3,85,24.0,75.0,76,181,4.1,1012
Subang,2023-11-27 06:00:00,60,65,32.0,90.0,66,181,5.3,1010
Subang,2023-11-27 12:00:00,60,85,24.0,75.0,68,89,4.2,1010
Subang,2023-11-27 18:00:00,60,95,23.0,73.0,68,89,3.8,1009
Sukoharjo,2023-11-27 00:00:00,1,75,28.0,82.0,74,206,8.8,1011
Sukoharjo,2023-11-27 06:00:00,1,60,33.0,91.0,74,206,7.8,1010
Sukoharjo,2023-11-27 12:00:00,3,80,28.0,82.0,62,196,9.4,1009
Sukoharjo,2023-11-27 18:00:00,3,85,26.0,79.0,62,196,9.4,1008
Sumedang,2023-11-27 00:00:00,3,90,20.0,68.0,88,184,3.7,1012
Sumedang,2023-11-27 06:00:00,60,65,32.0,90.0,80,184,5.0,1010
Sumedang,2023-11-27 12:00:00,3,85,20.0,68.0,74,21,1.8,1010
Sumedang,2023-11-27 18:00:00,3,95,19.0,66.0,74,21,2.8,1009
Sumenep,2023-11-27 00:00:00,1,75,26.0,79.0,82,42,4.9,1009
Sumenep,2023-11-27 06:00:00,60,65,34.0,93.0,76,42,1.6,1008
Sumenep,2023-11-27 12:00:00,0,80,27.0,81.0,56,14,13.2,1008
Sumenep,2023-11-27 18:00:00,1,90,25.0,77.0,56,14,15.7,1007
Sungai Penuh,2023-11-27 00:00:00,1,85,18.0,64.0,43,227,2.3,1014
Sungai Penuh,2023-11-27 06:00:00,95,65,29.0,84.0,45,227,1.8,1012
Sungai Penuh,2023-11-27 12:00:00,95,85,20.0,68.0,36,233,2.4,1011
Sungai Penuh,2023-11-27 18:00:00,45,95,18.0,64.0,36,233,4.9,1010
Surabaya,2023-11-27 00:00:00,1,75,28.0,82.0,82,87,9.3,1009
Surabaya,2023-11-27 06:00:00,1,55,36.0,97.0,96,87,3.7,1008
Surabaya,2023-11-27 12:00:00,60,80,28.0,82.0,122,87,9.3,1007
Surabaya,2023-11-27 18:00:00,60,85,26.0,79.0,93,87,13.0,1006
Surakarta,2023-11-27 00:00:00,1,75,28.0,82.0,58,205,12.6,1010
Surakarta,2023-11-27 06:00:00,1,60,33.0,91.0,52,205,10.3,1009
Surakarta,2023-11-27 12:00:00,60,80,28.0,82.0,57,205,7.2,1009
Surakarta,2023-11-27 18:00:00,3,85,26.0,79.0,58,205,5.8,1008
Tabanan,2023-11-27 00:00:00,1,80,27.0,81.0,54,198,3.3,1010
Tabanan,2023-11-27 06:00:00,3,65,33.0,91.0,52,198,1.0,1010
Tabanan,2023-11-27 12:00:00,1,80,28.0,82.0,48,204,3.5,1009
Tabanan,2023-11-27 18:00:00,3,90,26.0,79.0,48,204,4.5,1009
Takalar,2023-11-27 00:00:00,3,80,27.0,81.0,61,211,7.4,1009
Takalar,2023-11-27 06:00:00,95,70,32.0,90.0,59,211,3.1,1008
Takalar,2023-11-27 12:00:00,60,80,28.0,82.0,56,235,12.6,1009
Takalar,2023-11-27 18:00:00,60,90,24.0,75.0,56,235,13.0,1008
Tangerang,2023-11-27 00:00:00,3,70,27.0,81.0,158,320,5.5,1010
Tangerang,2023-11-27 06:00:00,3,60,32.0,90.0,173,320,9.3,1008
Tangerang,2023-11-27 12:00:00,60,85,27.0,81.0,129,320,13.0,1008
Tangerang,2023-11-27 18:00:00,3,95,23.0,73.0,101,320,7.4,1007
Tarakan,2023-11-27 00:00:00,3,85,26.0,79.0,13,260,11.8,1009
Tarakan,2023-11-27 06:00:00,60,80,29.0,84.0,20,260,11.2,1009
Tarakan,2023-11-27 12:00:00,60,80,27.0,81.0,6,302,12.3,1009
Tarakan,2023-11-27 18:00:00,3,85,25.0,77.0,6,302,3.7,1007
Tasikmalaya,2023-11-27 00:00:00,3,90,23.0,73.0,73,168,2.3,1012
Tasikmalaya,2023-11-27 06:00:00,3,65,31.0,88.0,64,168,1.4,1011
Tasikmalaya,2023-11-27 12:00:00,60,85,25.0,77.0,62,115,5.3,1010
Tasikmalaya,2023-11-27 18:00:00,3,95,21.0,70.0,62,115,5.7,1009
Tegal,2023-11-27 00:00:00,1,70,26.0,79.0,71,213,14.1,1010
Tegal,2023-11-27 06:00:00,3,60,32.0,90.0,67,213,10.8,1009
Tegal,2023-11-27 12:00:00,3,80,27.0,81.0,69,211,7.6,1009
Tegal,2023-11-27 18:00:00,3,85,26.0,79.0,69,211,9.5,1008
Temanggung,2023-11-27 00:00:00,1,75,26.0,79.0,90,186,4.9,1012
Temanggung,2023-11-27 06:00:00,61,65,31.0,88.0,76,186,4.7,1011
Temanggung,2023-11-27 12:00:00,60,85,27.0,81.0,71,188,3.9,1011
Temanggung,2023-11-27 18:00:00,3,90,25.0,77.0,71,188,3.5,1010
Ternate,2023-11-27 00:00:00,1,80,28.0,82.0,12,72,3.8,1008
Ternate,2023-11-27 06:00:00,1,70,32.0,90.0,10,72,3.7,1009
Ternate,2023-11-27 12:00:00,3,85,27.0,81.0,15,204,2.2,1009
Ternate,2023-11-27 18:00:00,3,95,25.0,77.0,15,204,6.2,1008
Tomohon,2023-11-27 00:00:00,1,65,27.0,81.0,10,118,1.8,1010
Tomohon,2023-11-27 06:00:00,95,65,29.0,84.0,9,118,2.6,1010
Tomohon,2023-11-27 12:00:00,3,95,26.0,79.0,8,25,2.4,1010
Tomohon,2023-11-27 18:00:00,3,95,19.0,66.0,8,25,3.2,1009
Trenggalek,2023-11-27 00:00:00,1,85,25.0,77.0,63,163,1.0,1011
Trenggalek,2023-11-27 06:00:00,60,65,32.0,90.0,65,163,1.5,1010
Trenggalek,2023-11-27 12:00:00,1,85,25.0,77.0,54,161,6.2,1010
Trenggalek,2023-11-27 18:00:00,1,85,22.0,72.0,54,161,8.9,1009
Tuban,2023-11-27 00:00:00,1,80,27.0,81.0,72,184,15.9,1009
Tuban,2023-11-27 06:00:00,60,65,33.0,91.0,76,184,11.3,1009
Tuban,2023-11-27 12:00:00,1,80,28.0,82.0,73,339,12.1,1008
Tuban,2023-11-27 18:00:00,1,90,25.0,77.0,73,339,15.7,1007
Tulungagung,2023-11-27 00:00:00,1,85,27.0,81.0,63,181,3.2,1011
Tulungagung,2023-11-27 06:00:00,1,65,32.0,90.0,65,181,3.2,1010
Tulungagung,2023-11-27 12:00:00,1,85,27.0,81.0,54,173,9.3,1009
Tulungagung,2023-11-27 18:00:00,1,85,24.0,75.0,54,173,13.1,1008
Wonogiri,2023-11-27 00:00:00,1,75,28.0,82.0,71,194,5.1,1011
Wonogiri,2023-11-27 06:00:00,1,60,33.0,91.0,72,194,5.5,1010
Wonogiri,2023-11-27 12:00:00,3,80,28.0,82.0,59,171,10.8,1009
Wonogiri,2023-11-27 18:00:00,3,85,26.0,79.0,59,171,10.8,1008
Wonosobo,2023-11-27 00:00:00,1,75,26.0,79.0,87,189,1.9,1013
Wonosobo,2023-11-27 06:00:00,61,65,31.0,88.0,73,189,0.7,1011
Wonosobo,2023-11-27 12:00:00,60,85,27.0,81.0,63,224,3.7,1011
Wonosobo,2023-11-27 18:00:00,3,90,25.0,77.0,63,224,3.6,1010
Yogyakarta,2023-11-27 00:00:00,1,85,28.0,82.0,76,199,5.3,1011
Yogyakarta,2023-11-27 06:00:00,1,70,33.0,91.0,74,199,4.8,1010
Yogyakarta,2023-11-27 12:00:00,3,85,27.0,81.0,61,190,7.2,1009
Yogyakarta,2023-11-27 18:00:00,3,95,26.0,79.0,61,190,11.3,1008
Ambon,2023-11-28 00:00:00,60,75,27.0,81.0,34,183,9.3,1009
Ambon,2023-11-28 06:00:00,95,70,32.0,90.0,35,183,4.2,1010
Ambon,2023-11-28 12:00:00,3,85,26.0,79.0,36,183,14.8,1008
Ambon,2023-11-28 18:00:00,3,95,24.0,75.0,36,183,7.4,1008
Badung,2023-11-28 00:00:00,3,75,27.0,81.0,55,200,2.2,1011
Badung,2023-11-28 06:00:00,60,65,33.0,91.0,101,200,1.7,1011
Badung,2023-11-28 12:00:00,3,75,30.0,86.0,55,200,10.4,1010
Badung,2023-11-28 18:00:00,3,90,27.0,81.0,49,200,3.1,1009
Balikpapan,2023-11-28 00:00:00,3,95,26.0,79.0,48,291,1.4,1009
Balikpapan,2023-11-28 06:00:00,60,80,29.0,84.0,37,291,3.7,1009
Balikpapan,2023-11-28 12:00:00,1,95,25.0,77.0,35,130,5.5,1009
Balikpapan,2023-11-28 18:00:00,45,100,24.0,75.0,39,145,0.0,1007
Banda Aceh,2023-11-28 00:00:00,3,95,23.0,73.0,36,187,13.4,1010
Banda Aceh,2023-11-28 06:00:00,95,65,30.0,86.0,20,187,17.6,1008
Banda Aceh,2023-11-28 12:00:00,60,85,24.0,75.0,14,187,14.6,1010
Banda Aceh,2023-11-28 18:00:00,60,95,23.0,73.0,13,187,1.9,1006
Bandung,2023-11-28 00:00:00,1,85,22.0,72.0,92,2,1.5,1012
Bandung,2023-11-28 06:00:00,95,70,31.0,88.0,113,2,4.6,1012
Bandung,2023-11-28 12:00:00,3,90,22.0,72.0,123,2,5.0,1011
Bandung,2023-11-28 18:00:00,3,95,19.0,66.0,111,2,4.0,1009
Banggai,2023-11-28 00:00:00,1,85,26.0,79.0,16,189,3.6,1009
Banggai,2023-11-28 06:00:00,3,80,33.0,91.0,19,189,3.2,1010
Banggai,2023-11-28 12:00:00,1,95,23.0,73.0,14,48,5.9,1009
Banggai,2023-11-28 18:00:00,1,85,22.0,72.0,10,153,5.8,1008
Bangkalan,2023-11-28 00:00:00,1,90,26.0,79.0,65,20,4.8,1010
Bangkalan,2023-11-28 06:00:00,61,60,32.0,90.0,62,20,5.3,1009
Bangkalan,2023-11-28 12:00:00,63,85,28.0,82.0,70,48,9.4,1009
Bangkalan,2023-11-28 18:00:00,60,90,25.0,77.0,75,14,9.6,1008
Bangli,2023-11-28 00:00:00,3,80,26.0,79.0,47,188,3.1,1011
Bangli,2023-11-28 06:00:00,61,70,31.0,88.0,36,188,1.4,1012
Bangli,2023-11-28 12:00:00,3,80,28.0,82.0,44,171,9.4,1010
Bangli,2023-11-28 18:00:00,3,95,25.0,77.0,46,176,3.1,1010
Banjar,2023-11-28 00:00:00,1,85,24.0,75.0,69,234,3.9,1013
Banjar,2023-11-28 06:00:00,60,70,32.0,90.0,59,234,4.0,1013
Banjar,2023-11-28 12:00:00,3,85,26.0,79.0,63,144,3.4,1012
Banjar,2023-11-28 18:00:00,45,95,24.0,75.0,63,153,1.6,1010
Banjarmasin,2023-11-28 00:00:00,3,85,28.0,82.0,58,3,5.2,1009
Banjarmasin,2023-11-28 06:00:00,95,65,31.0,88.0,52,3,2.4,1010
Banjarmasin,2023-11-28 12:00:00,3,85,26.0,79.0,35,150,2.3,1009
Banjarmasin,2023-11-28 18:00:00,1,95,24.0,75.0,44,228,4.8,1008
Banjarnegara,2023-11-28 00:00:00,3,90,25.0,77.0,81,214,2.4,1012
Banjarnegara,2023-11-28 06:00:00,60,65,31.0,88.0,67,214,2.7,1012
Banjarnegara,2023-11-28 12:00:00,61,90,28.0,82.0,57,146,4.6,1011
Banjarnegara,2023-11-28 18:00:00,3,95,24.0,75.0,58,137,3.1,1009
Bantaeng,2023-11-28 00:00:00,3,80,28.0,82.0,60,187,5.9,1010
Bantaeng,2023-11-28 06:00:00,60,75,31.0,88.0,59,187,2.0,1011
Bantaeng,2023-11-28 12:00:00,3,90,29.0,84.0,57,189,11.4,1010
Bantaeng,2023-11-28 18:00:00,3,85,25.0,77.0,53,162,3.1,1009
Bantul,2023-11-28 00:00:00,1,80,27.0,81.0,64,183,1.5,1011
Bantul,2023-11-28 06:00:00,1,65,32.0,90.0,58,183,4.0,1011
Bantul,2023-11-28 12:00:00,3,80,27.0,81.0,55,173,9.5,1010
Bantul,2023-11-28 18:00:00,3,90,25.0,77.0,55,146,4.9,1009
Banyumas,2023-11-28 00:00:00,3,90,26.0,79.0,77,183,0.4,1011
Banyumas,2023-11-28 06:00:00,4,65,31.0,88.0,67,183,1.9,1011
Banyumas,2023-11-28 12:00:00,61,90,28.0,82.0,57,147,13.2,1010
Banyumas,2023-11-28 18:00:00,3,95,24.0,75.0,56,147,4.6,1008
Banyuwangi,2023-11-28 00:00:00,3,80,28.0,82.0,56,147,4.1,1011
Banyuwangi,2023-11-28 06:00:00,61,70,33.0,91.0,34,147,5.9,1011
Banyuwangi,2023-11-28 12:00:00,1,85,26.0,79.0,40,166,10.0,1010
Banyuwangi,2023-11-28 18:00:00,3,85,24.0,75.0,42,188,6.1,1010
Barru,2023-11-28 00:00:00,3,80,28.0,82.0,47,272,3.3,1009
Barru,2023-11-28 06:00:00,95,75,31.0,88.0,48,272,3.3,1010
Barru,2023-11-28 12:00:00,60,90,29.0,84.0,51,204,5.2,1009
Barru,2023-11-28 18:00:00,3,85,25.0,77.0,47,197,8.7,1008
Batam,2023-11-28 00:00:00,3,75,30.0,86.0,86,279,5.5,1011
Batam,2023-11-28 06:00:00,60,65,31.0,88.0,97,279,0.0,1010
Batam,2023-11-28 12:00:00,3,85,28.0,82.0,57,279,11.1,1011
Batam,2023-11-28 18:00:00,4,95,24.0,75.0,69,279,13.0,1008
Batang,2023-11-28 00:00:00,3,85,28.0,82.0,60,21,5.3,1010
Batang,2023-11-28 06:00:00,3,50,34.0,93.0,58,21,9.5,1009
Batang,2023-11-28 12:00:00,60,75,30.0,86.0,76,228,4.2,1010
Batang,2023-11-28 18:00:00,60,85,26.0,79.0,86,150,4.1,1007
Batu,2023-11-28 00:00:00,3,95,18.0,64.0,75,185,1.7,1012
Batu,2023-11-28 06:00:00,95,70,29.0,84.0,51,185,4.1,1012
Batu,2023-11-28 12:00:00,1,90,20.0,68.0,55,162,2.9,1011
Batu,2023-11-28 18:00:00,3,100,17.0,63.0,58,162,4.0,1010
Bekasi,2023-11-28 00:00:00,1,85,25.0,77.0,133,359,0.0,1006
Bekasi,2023-11-28 06:00:00,60,65,33.0,91.0,133,359,0.0,1005
Bekasi,2023-11-28 12:00:00,60,90,26.0,79.0,130,359,9.3,1004
Bekasi,2023-11-28 18:00:00,3,95,24.0,75.0,127,359,20.4,1002
Bengkalis,2023-11-28 00:00:00,3,95,22.0,72.0,37,316,8.0,1010
Bengkalis,2023-11-28 06:00:00,1,75,30.0,86.0,37,316,3.9,1009
Bengkalis,2023-11-28 12:00:00,60,85,27.0,81.0,34,54,7.7,1010
Bengkalis,2023-11-28 18:00:00,3,90,24.0,75.0,31,36,10.9,1006
Bengkayang,2023-11-28 00:00:00,3,95,24.0,75.0,37,255,2.6,1010
Bengkayang,2023-11-28 06:00:00,60,65,31.0,88.0,23,255,2.5,1009
Bengkayang,2023-11-28 12:00:00,3,100,24.0,75.0,30,241,5.2,1010
Bengkayang,2023-11-28 18:00:00,45,100,23.0,73.0,26,241,2.4,1007
Bengkulu,2023-11-28 00:00:00,3,90,24.0,75.0,69,334,3.9,1012
Bengkulu,2023-11-28 06:00:00,1,65,31.0,88.0,65,334,6.0,1010
Bengkulu,2023-11-28 12:00:00,1,90,25.0,77.0,62,334,9.3,1010
Bengkulu,2023-11-28 18:00:00,4,95,24.0,75.0,62,334,10.5,1007
Bima,2023-11-28 00:00:00,1,85,27.0,81.0,52,184,5.1,1010
Bima,2023-11-28 06:00:00,60,50,34.0,93.0,46,184,7.6,1011
Bima,2023-11-28 12:00:00,3,90,26.0,79.0,47,192,3.1,1009
Bima,2023-11-28 18:00:00,3,95,25.0,77.0,44,189,4.7,1008
Binjai,2023-11-28 00:00:00,3,90,23.0,73.0,42,301,4.3,1011
Binjai,2023-11-28 06:00:00,1,85,29.0,84.0,45,301,3.9,1008
Binjai,2023-11-28 12:00:00,61,100,24.0,75.0,40,80,1.8,1009
Binjai,2023-11-28 18:00:00,1,100,23.0,73.0,35,82,5.3,1006
Bitung,2023-11-28 00:00:00,1,60,27.0,81.0,6,17,8.1,1009
Bitung,2023-11-28 06:00:00,60,60,32.0,90.0,5,17,9.8,1010
Bitung,2023-11-28 12:00:00,3,95,26.0,79.0,4,354,13.9,1009
Bitung,2023-11-28 18:00:00,60,95,24.0,75.0,6,295,5.4,1009
Blitar,2023-11-28 00:00:00,1,80,26.0,79.0,60,185,5.0,1011
Blitar,2023-11-28 06:00:00,1,65,32.0,90.0,51,185,7.7,1011
Blitar,2023-11-28 12:00:00,1,80,26.0,79.0,49,168,17.4,1010
Blitar,2023-11-28 18:00:00,3,90,25.0,77.0,43,168,13.3,1009
Blora,2023-11-28 00:00:00,3,85,28.0,82.0,89,339,4.2,1010
Blora,2023-11-28 06:00:00,3,50,36.0,97.0,68,339,7.3,1010
Blora,2023-11-28 12:00:00,63,75,30.0,86.0,61,328,4.8,1009
Blora,2023-11-28 18:00:00,4,85,26.0,79.0,65,139,3.1,1008
Bogor,2023-11-28 00:00:00,1,85,25.0,77.0,85,179,4.5,1011
Bogor,2023-11-28 06:00:00,95,75,33.0,91.0,59,179,6.8,987
Bogor,2023-11-28 12:00:00,60,90,24.0,75.0,84,179,6.3,1010
Bogor,2023-11-28 18:00:00,3,95,22.0,72.0,59,179,4.1,985
Bojonegoro,2023-11-28 00:00:00,1,90,27.0,81.0,85,319,8.4,1010
Bojonegoro,2023-11-28 06:00:00,60,60,33.0,91.0,58,319,8.1,1010
Bojonegoro,2023-11-28 12:00:00,61,80,25.0,77.0,60,25,6.7,1009
Bojonegoro,2023-11-28 18:00:00,3,90,25.0,77.0,63,165,5.9,1008
Bondowoso,2023-11-28 00:00:00,1,80,26.0,79.0,53,219,4.0,1011
Bondowoso,2023-11-28 06:00:00,61,75,30.0,86.0,33,219,5.9,1011
Bondowoso,2023-11-28 12:00:00,1,85,25.0,77.0,43,198,4.2,1011
Bondowoso,2023-11-28 18:00:00,3,90,23.0,73.0,44,198,4.4,1010
Bontang,2023-11-28 00:00:00,1,95,26.0,79.0,47,280,4.3,1009
Bontang,2023-11-28 06:00:00,1,85,27.0,81.0,38,280,4.0,1010
Bontang,2023-11-28 12:00:00,60,95,25.0,77.0,31,98,4.4,1009
Bontang,2023-11-28 18:00:00,60,100,24.0,75.0,28,106,8.2,1007
Boyolali,2023-11-28 00:00:00,3,90,27.0,81.0,84,195,9.3,1011
Boyolali,2023-11-28 06:00:00,60,55,34.0,93.0,66,195,11.0,1011
Boyolali,2023-11-28 12:00:00,60,85,29.0,84.0,58,218,11.1,1011
Boyolali,2023-11-28 18:00:00,3,95,25.0,77.0,57,224,12.6,1009
Brebes,2023-11-28 00:00:00,3,85,28.0,82.0,69,205,9.1,1010
Brebes,2023-11-28 06:00:00,3,50,34.0,93.0,66,205,10.0,1010
Brebes,2023-11-28 12:00:00,3,75,30.0,86.0,64,191,6.7,1010
Brebes,2023-11-28 18:00:00,3,85,26.0,79.0,66,75,6.7,1007
Bukittinggi,2023-11-28 00:00:00,45,100,19.0,66.0,38,252,1.4,1013
Bukittinggi,2023-11-28 06:00:00,3,75,25.0,77.0,39,252,1.4,1011
Bukittinggi,2023-11-28 12:00:00,60,100,20.0,68.0,44,244,2.4,1011
Bukittinggi,2023-11-28 18:00:00,45,100,18.0,64.0,37,248,4.6,1008
Bulukumba,2023-11-28 00:00:00,3,80,28.0,82.0,59,189,7.7,1009
Bulukumba,2023-11-28 06:00:00,60,75,31.0,88.0,57,189,3.6,1010
Bulukumba,2023-11-28 12:00:00,3,90,29.0,84.0,57,198,12.1,1009
Bulukumba,2023-11-28 18:00:00,3,85,25.0,77.0,52,164,4.7,1008
Buol,2023-11-28 00:00:00,1,90,26.0,79.0,9,346,5.6,1009
Buol,2023-11-28 06:00:00,60,90,32.0,90.0,5,346,7.4,1010
Buol,2023-11-28 12:00:00,3,95,24.0,75.0,4,217,6.0,1009
Buol,2023-11-28 18:00:00,3,100,24.0,75.0,6,12,4.2,1008
Ciamis,2023-11-28 00:00:00,1,85,24.0,75.0,73,105,3.0,1012
Ciamis,2023-11-28 06:00:00,60,70,32.0,90.0,59,105,2.8,1011
Ciamis,2023-11-28 12:00:00,3,90,26.0,79.0,55,137,6.6,1011
Ciamis,2023-11-28 18:00:00,3,95,24.0,75.0,55,134,6.9,1009
Cianjur,2023-11-28 00:00:00,1,85,24.0,75.0,71,8,4.1,1012
Cianjur,2023-11-28 06:00:00,60,80,29.0,84.0,59,8,3.5,1011
Cianjur,2023-11-28 12:00:00,60,90,23.0,73.0,70,5,4.2,1011
Cianjur,2023-11-28 18:00:00,3,95,18.0,64.0,68,18,0.7,1009
Cilacap,2023-11-28 00:00:00,4,85,28.0,82.0,64,176,9.5,1011
Cilacap,2023-11-28 06:00:00,3,55,32.0,90.0,58,176,16.3,1010
Cilacap,2023-11-28 12:00:00,4,80,29.0,84.0,53,137,18.7,1010
Cilacap,2023-11-28 18:00:00,60,90,26.0,79.0,53,137,14.7,1008
Cimahi,2023-11-28 00:00:00,1,85,22.0,72.0,78,350,2.0,1012
Cimahi,2023-11-28 06:00:00,95,85,31.0,88.0,62,350,6.2,1012
Cimahi,2023-11-28 12:00:00,60,90,22.0,72.0,74,350,5.3,1011
Cimahi,2023-11-28 18:00:00,3,95,20.0,68.0,71,1,4.5,1009
Cirebon,2023-11-28 00:00:00,1,85,27.0,81.0,107,59,5.8,1010
Cirebon,2023-11-28 06:00:00,60,65,34.0,93.0,102,59,5.9,1010
Cirebon,2023-11-28 12:00:00,3,90,27.0,81.0,106,59,8.2,1010
Cirebon,2023-11-28 18:00:00,3,95,26.0,79.0,113,59,16.8,1007
Demak,2023-11-28 00:00:00,3,85,28.0,82.0,83,339,0.7,1010
Demak,2023-11-28 06:00:00,3,50,36.0,97.0,71,339,4.9,1010
Demak,2023-11-28 12:00:00,60,75,30.0,86.0,74,122,6.7,1010
Demak,2023-11-28 18:00:00,3,85,26.0,79.0,78,133,2.1,1007
Denpasar,2023-11-28 00:00:00,3,75,27.0,81.0,84,190,5.5,1010
Denpasar,2023-11-28 06:00:00,3,55,33.0,91.0,137,190,1.8,1009
Denpasar,2023-11-28 12:00:00,1,65,30.0,86.0,55,190,9.6,1010
Denpasar,2023-11-28 18:00:00,3,90,26.0,79.0,60,190,9.6,1008
Dompu,2023-11-28 00:00:00,1,85,25.0,77.0,55,209,3.9,1010
Dompu,2023-11-28 06:00:00,61,50,34.0,93.0,52,209,3.8,1011
Dompu,2023-11-28 12:00:00,3,90,25.0,77.0,49,200,8.9,1009
Dompu,2023-11-28 18:00:00,3,95,23.0,73.0,47,200,3.0,1009
Donggala,2023-11-28 00:00:00,1,80,27.0,81.0,39,289,6.7,1009
Donggala,2023-11-28 06:00:00,1,80,32.0,90.0,25,289,5.5,1010
Donggala,2023-11-28 12:00:00,1,90,26.0,79.0,21,6,7.5,1010
Donggala,2023-11-28 18:00:00,1,95,25.0,77.0,8,316,4.4,1008
Dumai,2023-11-28 00:00:00,3,95,22.0,72.0,58,259,2.9,1010
Dumai,2023-11-28 06:00:00,60,75,30.0,86.0,61,259,2.0,1009
Dumai,2023-11-28 12:00:00,1,85,25.0,77.0,63,259,6.5,1010
Dumai,2023-11-28 18:00:00,3,100,24.0,75.0,67,259,5.8,1006
Enrekang,2023-11-28 00:00:00,3,85,26.0,79.0,47,214,4.3,1010
Enrekang,2023-11-28 06:00:00,61,80,29.0,84.0,45,214,3.1,1011
Enrekang,2023-11-28 12:00:00,60,95,27.0,81.0,44,221,6.6,1009
Enrekang,2023-11-28 18:00:00,3,90,23.0,73.0,38,187,3.5,1009
Garut,2023-11-28 00:00:00,1,85,20.0,68.0,72,87,4.5,1013
Garut,2023-11-28 06:00:00,60,65,32.0,90.0,58,87,3.7,1013
Garut,2023-11-28 12:00:00,3,90,20.0,68.0,57,119,6.0,1012
Garut,2023-11-28 18:00:00,3,95,18.0,64.0,56,111,5.3,1010
Gianyar,2023-11-28 00:00:00,3,75,27.0,81.0,47,195,3.5,1011
Gianyar,2023-11-28 06:00:00,60,65,32.0,90.0,36,195,1.7,1011
Gianyar,2023-11-28 12:00:00,3,75,29.0,84.0,44,170,10.6,1010
Gianyar,2023-11-28 18:00:00,3,90,26.0,79.0,46,175,3.2,1009
